expense_category,payee_name,payee_clean,total
Media,Carroll Community College Foundation,Carroll Community College Foundation,Carroll Community College Foundation
Media,Carroll County Dance Center,Carroll County Dance Center,Carroll County Dance Center
Media,Carroll County Observer,Carroll County Observer,Carroll County Observer
Media,Carroll County Republican Central Committe,Carroll County Republican Central Committe,Carroll County Republican Central Committe
Media,Carroll County Republican Central Committee,Carroll County Republican Central Committee,Carroll County Republican Central Committee
Media,Carroll Hospital Foundation,Carroll Hospital Foundation,Carroll Hospital Foundation
Media,Carter  Jill P. Committee For,Carter  Jill P. Committee For,Carter  Jill P. Committee For
Media,Carter Beckles,Carter Beckles,Carter Beckles
Media,Caryle Media Group,Caryle Media Group,Caryle Media Group
Media,Caryle Media Group,Caryle Media Group,Caryle Media Group
Media,Caryle Media Group,Caryle Media Group,Caryle Media Group
Media,Casa INC,CASA  Inc,Casa INC
Media,Casa In Action PAC,Casa In Action PAC,Casa In Action PAC
Media,Catch My Game Productions,Catch My Game Productions,Catch My Game Productions
Media,Catchthevote.com,Catchthevote.com,Catchthevote.com
Media,Catherine Larsen,Catherine Larsen,Catherine Larsen
Media,Catherine Walshe,Catherine Walshe,Catherine Walshe
Media,Catholic High School of Baltimore,Catholic High School of Baltimore,Catholic High School of Baltimore
Media,Cecil County Republican Central Committee,Cecil County Republican Central Committee,Cecil County Republican Central Committee
Media,Cecil County Sports Blog,Cecil County Sports Blog,Cecil County Sports Blog
Media,Cecil County Sports Blog  LLC,Cecil County Sports Blog  LLC,Cecil County Sports Blog  LLC
Media,Cecil County Sports Blog  LLC,Cecil County Sports Blog  LLC,Cecil County Sports Blog  LLC
Media,Cecil County Sports Blog  LLC,Cecil County Sports Blog  LLC,Cecil County Sports Blog  LLC
Media,Cecil County Sports Blog  LLC,Cecil County Sports Blog  LLC,Cecil County Sports Blog  LLC
Media,Cecil County Sports Blog LLC,Cecil County Sports Blog  LLC,Cecil County Sports Blog LLC
Media,Cecil County Sports Blog LLC,Cecil County Sports Blog  LLC,Cecil County Sports Blog LLC
Media,Cecil County Sports Weekly,Cecil County Sports Weekly,Cecil County Sports Weekly
Media,Cecil County Sports Weekly,Cecil County Sports Weekly,Cecil County Sports Weekly
Media,Cecil Sports,Cecil Sports,Cecil Sports
Media,Cedmont Community Improvement Association,Cedmont Community Improvement Association,Cedmont Community Improvement Association
Media,Cedmount,Cedmount,Cedmount
Media,Celestial Print & Design,Celestial Print & Design,Celestial Print & Design
Media,Celestial Print & Mail,Celestial Print & Mail,Celestial Print & Mail
Media,Celestial Printing,Celestial Printing,Celestial Printing
Media,Central MD Fellowship of Christian Athletes,Central MD Fellowship of Christian Athletes,Central MD Fellowship of Christian Athletes
Media,Chadwick Creative,Chadwick Creative,Chadwick Creative
Media,Chadwick Creative,Chadwick Creative,Chadwick Creative
Media,Chadwick Creative,Chadwick Creative,Chadwick Creative
Media,Change Research,Change Research,Change Research
Media,ChangeDigital  LLC,ChangeDigital  LLC,ChangeDigital  LLC
Media,Channer Consulting  LLC,Channer Consulting  LLC,Channer Consulting  LLC
Media,Channer Consulting  LLC,Channer Consulting  LLC,Channer Consulting  LLC
Media,Chare Herring,Chare Herring,Chare Herring
Media,Charkoudian  Lorig Friends of,Charkoudian  Lorig Friends of,Charkoudian  Lorig Friends of
Media,Charles County Chamber of Commerce,Charles County Chamber of Commerce,Charles County Chamber of Commerce
Media,Charles County Dem. Central Committee,Charles County Dem. Central Committee,Charles County Dem. Central Committee
Media,Charles County Democratic Central Committee,Charles County Democratic Central Committee,Charles County Democratic Central Committee
Media,Charles County Democratic Central Committee,Charles County Democratic Central Committee,Charles County Democratic Central Committee
Media,Charles County NAACP,Charles County NAACP,Charles County NAACP
Media,Charminique Bynum,Charminique Bynum,Charminique Bynum
Media,Charminique Bynum,Charminique Bynum,Charminique Bynum
Media,Charthouse Media Group,Charthouse Media Group,Charthouse Media Group
Media,Chastity Lacey,Chastity Lacey,Chastity Lacey
Media,Chastity Lacey,Chastity Lacey,Chastity Lacey
Media,Chastity Lacey,Chastity Lacey,Chastity Lacey
Media,Chastity Lacey,Chastity Lacey,Chastity Lacey
Media,Cherise Orange,Cherise Orange,Cherise Orange
Media,Cherise Orange,Cherise Orange,Cherise Orange
Media,Cheryl Dapsauski,Cheryl Dapsauski,Cheryl Dapsauski
Media,Cheryl Dapsauski,Cheryl Dapsauski,Cheryl Dapsauski
Media,Cheryl Dapsauski Design,Cheryl Dapsauski Design,Cheryl Dapsauski Design
Media,Cheryle Gale-Dowdy  M.Ed.,Cheryle Gale-Dowdy  M.Ed.,Cheryle Gale-Dowdy  M.Ed.
Media,Chesapeake Art Center,Chesapeake Art Center,Chesapeake Art Center
Media,Chesapeake Bay Area Charities,Chesapeake Bay Area Charities,Chesapeake Bay Area Charities
Media,Chesapeake Gateway Chamber of Commerce,Chesapeake Gateway Chamber of Commerce,Chesapeake Gateway Chamber of Commerce
Media,Chesapeake Publishing,Chesapeake Publishing,Chesapeake Publishing
Media,Chesapeake Publishing Corp.,Chesapeake Publishing Corp.,Chesapeake Publishing Corp.
Media,Chesapeake Today,Chesapeake Today,Chesapeake Today
Media,Cheslea Armstrong Designs,Cheslea Armstrong Designs,Cheslea Armstrong Designs
Media,Children's Village,Children's Village,Children's Village
Media,Chong Koster LLC,Chong Koster LLC,Chong Koster LLC
Media,Chosen Media  Inc,Chosen Media  Inc,Chosen Media  Inc
Media,Chosen Media  Inc,Chosen Media  Inc,Chosen Media  Inc
Media,Chosen Media  Inc,Chosen Media  Inc,Chosen Media  Inc
Media,Chosen Media  Inc,Chosen Media  Inc,Chosen Media  Inc
Media,Chosen Media  Inc,Chosen Media  Inc,Chosen Media  Inc
Media,Chosen Media  Inc,Chosen Media  Inc,Chosen Media  Inc
Media,Chosun Daily Washington,Chosun Daily Washington,Chosun Daily Washington
Media,Christie McDevitt,Christie McDevitt,Christie McDevitt
Media,Christine Griffin,Christine Griffin,Christine Griffin
Media,Christine Griffin,Christine Griffin,Christine Griffin
Media,Christine Griffin,Christine Griffin,Christine Griffin
Media,Christine Griffin  LLC,Christine Griffin  LLC,Christine Griffin  LLC
Media,"Christmas in April - St. Mary""s","Christmas in April - St. Mary""s","Christmas in April - St. Mary""s"
Media,Christopher Donovan,Christopher Donovan,Christopher Donovan
Media,Christopher Donovan,Christopher Donovan,Christopher Donovan
Media,Christopher Myers Photography,Christopher Myers Photography,Christopher Myers Photography
Media,Christopher Yates  Jr.,Christopher Yates  Jr.,Christopher Yates  Jr.
Media,Cindy's Fund,Cindy's Fund,Cindy's Fund
Media,Circa of Life Images,Circa of Life Images,Circa of Life Images
Media,Citizens for Brenda Hatcher savoy,Citizens for Brenda Hatcher savoy,Citizens for Brenda Hatcher savoy
Media,Citizens for Brenda Hatcher savoy,Citizens for Brenda Hatcher savoy,Citizens for Brenda Hatcher savoy
Media,Citizens for Jim Hinebaugh,Citizens for Jim Hinebaugh,Citizens for Jim Hinebaugh
Media,ClassicPlus,ClassicPlus,ClassicPlus
Media,Clate Jackson,Clate Jackson,Clate Jackson
Media,Claudia Diener,Claudia Diener,Claudia Diener
Media,Clay & Company,Clay & Company,Clay & Company
Media,Clay & Company,Clay & Company,Clay & Company
Media,Clea Event Productions,Clea Event Productions,Clea Event Productions
Media,Clea Event Productions,Clea Event Productions,Clea Event Productions
Media,Clea Event Productions,Clea Event Productions,Clea Event Productions
Media,Clea Event Productions,Clea Event Productions,Clea Event Productions
Media,Clea Event Productions,Clea Event Productions,Clea Event Productions
Media,Clea Event Productions,Clea Event Productions,Clea Event Productions
Media,Clea Event Productions,Clea Event Productions,Clea Event Productions
Media,Clea Event Productions  LLC,Clea Event Productions  LLC,Clea Event Productions  LLC
Media,Clea Event Productions  LLC,Clea Event Productions  LLC,Clea Event Productions  LLC
Media,Clear Channel,Clear Channel,Clear Channel
Media,Clear Channel,Clear Channel,Clear Channel
Media,Clear Channel,Clear Channel,Clear Channel
Media,Clear Channel,Clear Channel,Clear Channel
Media,Clear Channel,Clear Channel,Clear Channel
Media,Clear Channel,Clear Channel,Clear Channel
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor,Clear Channel Outdoor,Clear Channel Outdoor
Media,Clear Channel Outdoor  LLC,CLEAR CHANNEL OUTDOOR  LLC,Clear Channel Outdoor  LLC
Media,Clear Channel Outdoor  LLC,CLEAR CHANNEL OUTDOOR  LLC,Clear Channel Outdoor  LLC
Media,Clear Channel Outdoor  LLC,CLEAR CHANNEL OUTDOOR  LLC,Clear Channel Outdoor  LLC
Media,Clear Channel Outdoor  LLC,CLEAR CHANNEL OUTDOOR  LLC,Clear Channel Outdoor  LLC
Media,Clear Channel Outdoor  LLC,CLEAR CHANNEL OUTDOOR  LLC,Clear Channel Outdoor  LLC
Media,Clear Channel Outdoor  LLC,CLEAR CHANNEL OUTDOOR  LLC,Clear Channel Outdoor  LLC
Media,Clear Channel Outdoor Salisbury,Clear Channel Outdoor Salisbury,Clear Channel Outdoor Salisbury
Media,Clipper Magazine,CLIPPER MAGAZINE,Clipper Magazine
Media,Clipper Magazine,CLIPPER MAGAZINE,Clipper Magazine
Media,Clipper Magazine,CLIPPER MAGAZINE,Clipper Magazine
Media,Clippers Magazine,Clippers Magazine,Clippers Magazine
Media,Clippers Magazine,Clippers Magazine,Clippers Magazine
Media,Clippers Magazine,Clippers Magazine,Clippers Magazine
Media,Clippers Magazine,Clippers Magazine,Clippers Magazine
Media,Clippers Magazine,Clippers Magazine,Clippers Magazine
Media,Clippers Magazine,Clippers Magazine,Clippers Magazine
Media,Clippers Magazine,Clippers Magazine,Clippers Magazine
Media,Clippers Magazine,Clippers Magazine,Clippers Magazine
Media,Clippers Magazine,Clippers Magazine,Clippers Magazine
Media,Clippers Magazine,Clippers Magazine,Clippers Magazine
Media,CloudHQ LLC,CloudHQ LLC,CloudHQ LLC
Media,Coastal Dispatch,Coastal Dispatch,Coastal Dispatch
Media,Coastal Media Consultants,Coastal Media Consultants,Coastal Media Consultants
Media,Coastal Media Consultants,Coastal Media Consultants,Coastal Media Consultants
Media,Coastal Media Consultants,Coastal Media Consultants,Coastal Media Consultants
Media,Coastal Media Consultants,Coastal Media Consultants,Coastal Media Consultants
Media,Coastal Media Consultants,Coastal Media Consultants,Coastal Media Consultants
Media,Coastal Media Consultants,Coastal Media Consultants,Coastal Media Consultants
Media,Coastal Media Consultants,Coastal Media Consultants,Coastal Media Consultants
Media,Coastal Media Consultants,Coastal Media Consultants,Coastal Media Consultants
Media,Coastal Media Consultants,Coastal Media Consultants,Coastal Media Consultants
Media,Coastal Media Consultants,Coastal Media Consultants,Coastal Media Consultants
Media,Cobb Island Citizens Association,Cobb Island Citizens Association,Cobb Island Citizens Association
Media,Coffee News,Coffee News,Coffee News
Media,Coffee News Bowie,Coffee News Bowie,Coffee News Bowie
Media,Coffee News Bowie,Coffee News Bowie,Coffee News Bowie
Media,Coffee News Bowie,Coffee News Bowie,Coffee News Bowie
Media,Coffee News Bowie,Coffee News Bowie,Coffee News Bowie
Media,Coffee News Bowie,Coffee News Bowie,Coffee News Bowie
Media,Coffee News Bowie,Coffee News Bowie,Coffee News Bowie
Media,Coffee News Bowie,Coffee News Bowie,Coffee News Bowie
Media,Coffee News Bowie,Coffee News Bowie,Coffee News Bowie
Media,Coffee News Bowie,Coffee News Bowie,Coffee News Bowie
Media,Collin Foster,Collin Foster,Collin Foster
Media,Collin Foster,Collin Foster,Collin Foster
Media,Collin Foster,Collin Foster,Collin Foster
Media,Collin J Foster,Collin J Foster,Collin J Foster
Media,Collin Sullivan,Collin Sullivan,Collin Sullivan
Media,Collin Sullivan,Collin Sullivan,Collin Sullivan
Media,Collin Sullivan,Collin Sullivan,Collin Sullivan
Media,Collin Sullivan,Collin Sullivan,Collin Sullivan
Media,Collin Sullivan,Collin Sullivan,Collin Sullivan
Media,Collin Sullivan,Collin Sullivan,Collin Sullivan
Media,Collin Sullivan,Collin Sullivan,Collin Sullivan
Media,Collin Sullivan,Collin Sullivan,Collin Sullivan
Media,Collin Sullivan,Collin Sullivan,Collin Sullivan
Media,Color Marketing,Color Marketing,Color Marketing
Media,Color Marketing Graphics,Color Marketing Graphics,Color Marketing Graphics
Media,Color Marketing Graphics,Color Marketing Graphics,Color Marketing Graphics
Media,Color Marketing Graphics,Color Marketing Graphics,Color Marketing Graphics
Media,Color Marketing Graphics,Color Marketing Graphics,Color Marketing Graphics
Media,Color Marketing Graphics and Printing,Color Marketing Graphics and Printing,Color Marketing Graphics and Printing
Media,Color Marketing Graphics and Printing  LLC,Color Marketing Graphics and Printing  LLC,Color Marketing Graphics and Printing  LLC
Media,Color Marketing Graphics and Printing  LLC,Color Marketing Graphics and Printing  LLC,Color Marketing Graphics and Printing  LLC
Media,Color Pro Marketing,Color Pro Marketing,Color Pro Marketing
Media,Comcast,COMCAST,Comcast
Media,Comcast,COMCAST,Comcast
Media,Community Foundation,Community Foundation,Community Foundation
Media,Community Talent Association,Community Talent Association,Community Talent Association
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2,Community and Dan Cuda for Montgomery County Council2
Media,Compendium Hill  LLC,Compendium Hill  LLC,Compendium Hill  LLC
Media,Compendium Hill  LLC,Compendium Hill  LLC,Compendium Hill  LLC
Media,Compete Digital LLC,Compete Digital LLC,Compete Digital LLC
Media,Compete Digital LLC,Compete Digital LLC,Compete Digital LLC
Media,Complete Digital LLC,Complete Digital LLC,Complete Digital LLC
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Connoisseur Media,Connoisseur Media,Connoisseur Media
Media,Conquest Communications Group,Conquest Communications Group,Conquest Communications Group
Media,Conquest Communications Group,Conquest Communications Group,Conquest Communications Group
Media,Conquest Communications Group,Conquest Communications Group,Conquest Communications Group
Media,Conquest Communications Group,Conquest Communications Group,Conquest Communications Group
Media,Constant Contact,CONSTANT CONTACT,Constant Contact
Media,Constant Contact,CONSTANT CONTACT,Constant Contact
Media,Constant Contact,CONSTANT CONTACT,Constant Contact
Media,Constant Contact,CONSTANT CONTACT,Constant Contact
Media,Constant Contact,CONSTANT CONTACT,Constant Contact
Media,Constant Contact,CONSTANT CONTACT,Constant Contact
Media,Constant Contact,CONSTANT CONTACT,Constant Contact
Media,Constant Contact,CONSTANT CONTACT,Constant Contact
